source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO1998,759999,Other Social Development and Community Services,SEO,139999,Other culture and society not elsewhere classified,objective,False,explicit_official_transitive,0.213,SEO1998->959999 (2008)->139999 (2020)
SEO1998,76,ENVIRONMENTAL POLICY AND OTHER ASPECTS,SEO,19,"ENVIRONMENTAL POLICY, CLIMATE CHANGE AND NATURAL HAZARDS",division,True,derived_empirical,0.8,"rolled up from 10 SEO1998 leaf-level mapping(s), 8 agreeing"
SEO1998,76,ENVIRONMENTAL POLICY AND OTHER ASPECTS,SEO,18,ENVIRONMENTAL MANAGEMENT,division,False,derived_empirical,0.2,"rolled up from 10 SEO1998 leaf-level mapping(s), 2 agreeing"
SEO1998,7601,"ENVIRONMENTAL POLICY, LEGISLATION AND STANDARDS",SEO,1902,"Environmental policy, legislation and standards",group,True,derived_empirical,0.8,"rolled up from 5 SEO1998 leaf-level mapping(s), 4 agreeing"
SEO1998,7601,"ENVIRONMENTAL POLICY, LEGISLATION AND STANDARDS",SEO,1901,Adaptation to climate change,group,False,derived_empirical,0.2,"rolled up from 5 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,760101,Global Climate Change Adaptation Measures,SEO,190101,Climate change adaptation measures (excl. ecosystem),objective,True,explicit_official_transitive,0.9,SEO1998->960301 (2008)->190101 (2020)
SEO1998,760102,Trade and Environment,SEO,190210,Trade and environment,objective,True,explicit_official_transitive,0.9,SEO1998->960707 (2008)->190210 (2020)
SEO1998,760103,"Consumption Patterns, Population Issues and the Environment",SEO,190201,"Consumption patterns, population issues and the environment",objective,True,explicit_official_transitive,0.9,SEO1998->960702 (2008)->190201 (2020)
SEO1998,760104,Environmental Education and Awareness,SEO,190203,Environmental education and awareness,objective,True,explicit_official_transitive,0.9,SEO1998->960703 (2008)->190203 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190211,Water policy (incl. water allocation),objective,False,explicit_official_transitive,0.222,SEO1998->960706 (2008)->190211 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190299,"Environmental policy, legislation and standards not elsewhere classified",objective,True,explicit_official_transitive,0.9,SEO1998->960799 (2008)->190299 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190211,Water policy (incl. water allocation),objective,False,explicit_official_transitive,0.2,SEO1998->960709 (2008)->190211 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,180201,Assessment and management of coastal and estuarine ecosystems,objective,False,explicit_official_transitive,0.241,SEO1998->960701 (2008)->180201 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190207,Land policy,objective,False,explicit_official_transitive,0.225,SEO1998->960705 (2008)->190207 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190207,Land policy,objective,False,explicit_official_transitive,0.202,SEO1998->960708 (2008)->190207 (2020)
SEO1998,760199,"Environmental Policy, Legislation and Standards not elsewhere classified",SEO,190299,"Environmental policy, legislation and standards not elsewhere classified",objective,False,explicit_official_transitive,0.295,SEO1998->960704 (2008)->190299 (2020)
SEO1998,7602,ENVIRONMENTAL AND NATURAL RESOURCE EVALUATION,SEO,1902,"Environmental policy, legislation and standards",group,True,derived_empirical,0.75,"rolled up from 4 SEO1998 leaf-level mapping(s), 3 agreeing"
SEO1998,7602,ENVIRONMENTAL AND NATURAL RESOURCE EVALUATION,SEO,1899,Other environmental management,group,False,derived_empirical,0.25,"rolled up from 4 SEO1998 leaf-level mapping(s), 1 agreeing"
SEO1998,760201,Institutional Arrangements,SEO,190206,Institutional arrangements,objective,True,explicit_official_transitive,0.9,SEO1998->960605 (2008)->190206 (2020)
SEO1998,760202,Economic Incentives and Regulation,SEO,190205,Environmental protection frameworks (incl. economic incentives),objective,True,explicit_official_transitive,0.9,SEO1998->960601 (2008)->190205 (2020)
SEO1998,760203,Rights to Environmental and Natural Resources,SEO,190208,Rights to environmental and natural resources (excl. water allocation),objective,True,explicit_official_transitive,0.9,SEO1998->960606 (2008)->190208 (2020)
