source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,1080,,OAX,11080,Surgical site infection prevention,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1081,,OAX,11081,Advanced Control Systems Design,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1082,,OAX,11082,Spacecraft Dynamics and Control,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1083,,OAX,11083,Cardiac Health and Mental Health,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1085,,OAX,11085,Fungal Biology and Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1086,,OAX,11086,Parasitic Infections and Diagnostics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1087,,OAX,11087,Solidification and crystal growth phenomena,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1088,,OAX,11088,Marine Bivalve and Aquaculture Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1089,,OAX,11089,Radioactive contamination and transfer,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,109,,OAX,10109,Paleontology and Stratigraphy of Fossils,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1090,,OAX,11090,Dark Matter and Cosmic Phenomena,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1091,,OAX,11091,Extraction and Separation Processes,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1092,,OAX,11092,Spondyloarthritis Studies and Treatments,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1093,,OAX,11093,Personality Disorders and Psychopathology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1094,,OAX,11094,Face Recognition and Perception,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1095,,OAX,11095,Emergency and Acute Care Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1096,,OAX,11096,Aeroelasticity and Vibration Control,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1097,,OAX,11097,Cerebral Palsy and Movement Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1098,,OAX,11098,Seed Germination and Physiology,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,110,,OAX,10110,earthquake and tectonic studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1100,,OAX,11100,Intermetallics and Advanced Alloy Properties,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1101,,OAX,11101,Online Learning Methods and Innovations,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1102,,OAX,11102,HVDC Systems and Fault Protection,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1103,,OAX,11103,Antimicrobial Peptides and Activities,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1105,,OAX,11105,Advanced Image Processing Techniques,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1106,,OAX,11106,Data Management and Algorithms,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1107,,OAX,11107,Selenium in Biological Systems,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1109,,OAX,11109,Thermoregulation and physiological responses,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1110,,OAX,11110,Stability and Controllability of Differential Equations,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1111,,OAX,11111,Spectroscopy and Laser Applications,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1112,,OAX,11112,Viral Infections and Immunology Research,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1113,,OAX,11113,Music History and Culture,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1114,,OAX,11114,Service and Product Innovation,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1115,,OAX,11115,Topology Optimization in Engineering,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1116,,OAX,11116,"Trauma, Hemostasis, Coagulopathy, Resuscitation",topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1117,,OAX,11117,Drug-Induced Adverse Reactions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1118,,OAX,11118,Evolutionary Psychology and Human Behavior,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1119,,OAX,11119,Urban Stormwater Management Solutions,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,112,,OAX,10112,HIV Research and Treatment,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1120,,OAX,11120,Nonprofit Sector and Volunteering,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1121,,OAX,11121,Public Relations and Crisis Communication,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1123,,OAX,11123,Obsessive-Compulsive Spectrum Disorders,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1124,,OAX,11124,Protein purification and stability,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1125,,OAX,11125,Petri Nets in System Modeling,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1126,,OAX,11126,Metallurgical Processes and Thermodynamics,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1127,,OAX,11127,Solid State Laser Technologies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1128,,OAX,11128,Transition Metal Oxide Nanomaterials,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,1129,,OAX,11129,Photochemistry and Electron Transfer Studies,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
Leiden,113,,OAX,10113,Dental materials and restorations,topic,True,exact_key_join,1.0,exact wikipedia_url match between micro_cluster and OpenAlex topic
