source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
Leiden,4,Life and earth sciences,FOR,49,MATHEMATICAL SCIENCES,division,False,derived_empirical,0.003,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,52,PSYCHOLOGY,division,False,derived_empirical,0.003,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,51,PHYSICAL SCIENCES,division,False,derived_empirical,0.006,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,43,"HISTORY, HERITAGE AND ARCHAEOLOGY",division,False,derived_empirical,0.008,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,34,CHEMICAL SCIENCES,division,False,derived_empirical,0.011,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,32,BIOMEDICAL AND CLINICAL SCIENCES,division,False,derived_empirical,0.014,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,42,HEALTH SCIENCES,division,False,derived_empirical,0.014,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,44,HUMAN SOCIETY,division,False,derived_empirical,0.019,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,40,ENGINEERING,division,False,derived_empirical,0.047,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,31,BIOLOGICAL SCIENCES,division,False,derived_empirical,0.061,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,37,EARTH SCIENCES,division,False,derived_empirical,0.117,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,41,ENVIRONMENTAL SCIENCES,division,False,derived_empirical,0.281,majority vote over 360 primary micro-clusters joined via OpenAlex topic
Leiden,4,Life and earth sciences,FOR,30,"AGRICULTURAL, VETERINARY AND FOOD SCIENCES",division,True,derived_empirical,0.411,majority vote over 360 primary micro-clusters joined via OpenAlex topic
