code,level,label,parent_code
12287,topic,Fibroblast Growth Factor Research,1312
12288,topic,Optimization and Search Problems,1705
12289,topic,Library Science and Administration,3309
12290,topic,Human Motion and Animation,2207
12291,topic,Pericarditis and Cardiac Tamponade,2705
12292,topic,Graph Theory and Algorithms,1707
12293,topic,Dam Engineering and Safety,2205
12294,topic,Agricultural Science and Fertilization,1111
12295,topic,"Foucault, Power, and Ethics",3312
12296,topic,Autopsy Techniques and Outcomes,2741
12297,topic,Otolaryngology and Infectious Diseases,2725
12298,topic,Phytochemicals and Medicinal Plants,2707
12299,topic,Radiation Shielding Materials Analysis,2505
12300,topic,Advanced Electrical Measurement Techniques,2208
12301,topic,Facial Nerve Paralysis Treatment and Research,2728
12302,topic,Advanced Nanomaterials in Catalysis,2505
12303,topic,Tensor decomposition and applications,2605
12304,topic,Radiative Heat Transfer Studies,2206
12305,topic,Cassava research and cyanide,1110
12306,topic,Urban and Freight Transport Logistics,2215
12307,topic,Ancient Near East History,1204
12308,topic,Mental Health and Psychiatry,1211
12309,topic,solar cell performance optimization,2208
12310,topic,Crop Yield and Soil Fertility,1102
12311,topic,Political Theology and Sovereignty,3312
12312,topic,"Culture, Economy, and Development Studies",3317
12313,topic,Emotions and Moral Behavior,3207
12314,topic,Nuts composition and effects,2916
12315,topic,Older Adults Driving Studies,3612
12316,topic,Oil Spill Detection and Mitigation,2310
12317,topic,Actinomycetales infections and treatment,2726
12318,topic,Quinazolinone synthesis and applications,1605
12319,topic,Fish Biology and Ecology Studies,1104
12320,topic,Feminist Epistemology and Gender Studies,3312
12321,topic,Insect Pheromone Research and Control,1109
12322,topic,Animal health and immunology,3404
12323,topic,Asian American and Pacific Histories,3316
12324,topic,History of Medicine Studies,1202
12325,topic,Urban Design and Spatial Analysis,2215
12326,topic,Network Packet Processing and Optimization,1708
12327,topic,Various Chemistry Research Topics,1606
12328,topic,Autoimmune and Inflammatory Disorders,2713
12329,topic,Hemiptera Insect Studies,1105
12330,topic,Botanical Research and Applications,1106
12331,topic,Hereditary Neurological Disorders,2804
12332,topic,Comparative constitutional jurisprudence studies,3320
12333,topic,Abdominal Surgery and Complications,2740
12334,topic,Lung Cancer Research Studies,2730
12335,topic,"Sexuality, Behavior, and Technology",3203
12336,topic,Insect Utilization and Effects,1109
12337,topic,Italian Fascism and Post-war Society,3312
12338,topic,Digital literacy in education,1710
12339,topic,Medical Malpractice and Liability Issues,3611
12340,topic,Anodic Oxide Films and Nanostructures,2505
12341,topic,Spanish Linguistics and Language Studies,1203
12342,topic,Vascular anomalies and interventions,2746
12343,topic,Geography Education and Pedagogy,3305
12344,topic,Silicon Effects in Agriculture,1110
12345,topic,Adult and Continuing Education Topics,3304
12346,topic,Phytochemistry and biological activity of medicinal plants,1110
12347,topic,Ginger and Zingiberaceae research,3004
12348,topic,Rural Development and Agriculture,2308
12349,topic,Food Chemistry and Fat Analysis,1106
12350,topic,Particle Dynamics in Fluid Flows,2212
12351,topic,Geometry and complex manifolds,2608
12352,topic,Heparin-Induced Thrombocytopenia and Thrombosis,2746
12353,topic,Lexicography and Language Studies,1203
12354,topic,Innovations in Educational Methods,3304
12355,topic,Genetic and rare skin diseases.,1311
12356,topic,Bioactive Compounds and Antitumor Agents,3005
12357,topic,Digital Media Forensic Detection,1707
12358,topic,Thermal and Kinetic Analysis,2505
12359,topic,Fern and Epiphyte Biology,1105
12360,topic,Plant-derived Lignans Synthesis and Bioactivity,1312
12361,topic,Study of Mite Species,1105
12362,topic,Tribology and Wear Analysis,2211
12363,topic,Academic Research in Diverse Fields,3304
12364,topic,Archaeological Research and Protection,1912
12365,topic,Effects of Environmental Stressors on Livestock,1103
12366,topic,"Philosophy, Ethics, and Existentialism",1211
12367,topic,Dental Trauma and Treatments,3604
12368,topic,Grey System Theory Applications,1803
12369,topic,Pneumocystis jirovecii pneumonia detection and treatment,2713
12370,topic,Advances in Cucurbitaceae Research,1311
12371,topic,Electrical Contact Performance and Analysis,2210
12372,topic,Art Therapy and Mental Health,1206
12373,topic,Linguistic research and analysis,1203
12374,topic,European and International Contract Law,3308
12375,topic,Cuban History and Society,3312
12376,topic,Corporate Management and Leadership,1407
12377,topic,Digital Humanities and Scholarship,1208
12378,topic,Accounting Education and Careers,1402
12379,topic,Cancer Diagnosis and Treatment,2730
12380,topic,Authorship Attribution and Profiling,1702
12381,topic,Electron Spin Resonance Studies,1304
12382,topic,History of Education Research in Brazil,1202
12383,topic,Aeolian processes and effects,1904
12384,topic,Customer churn and segmentation,1406
12385,topic,Food Quality and Safety Studies,1106
12386,topic,Advanced X-ray and CT Imaging,2204
12387,topic,Galectins and Cancer Biology,2403
12388,topic,Identification and Quantification in Food,1312
12389,topic,Infrared Target Detection Methodologies,2202
12390,topic,Comics and Graphic Narratives,1213
12391,topic,Artificial Immune Systems Applications,2204
12392,topic,Sharing Economy and Platforms,1406
12393,topic,Workplace Spirituality and Leadership,3317
12394,topic,Insurance and Financial Risk Management,2002
12395,topic,Educational Innovations and Technology,1710
12396,topic,Advanced Differential Equations and Dynamical Systems,2608
12397,topic,Critical Theory and Philosophy,3312
12398,topic,Poetry Analysis and Criticism,1208
12399,topic,Wine Industry and Tourism,1409
12400,topic,Neurogenetic and Muscular Disorders Research,2716
12401,topic,Scheduling and Timetabling Solutions,1803
12402,topic,Travel-related health issues,2739
12403,topic,Seed and Plant Biochemistry,1106
12404,topic,Mathematical Approximation and Integration,2612
12405,topic,Characterization and Applications of Magnetic Nanoparticles,2204
12406,topic,IoT and GPS-based Vehicle Safety Systems,2210
12407,topic,Plant Growth Enhancement Techniques,1110
12408,topic,Educational Innovations and Challenges,1710
12409,topic,Reformation and Early Modern Christianity,1202
12410,topic,Structural and Chemical Analysis of Organic and Inorganic Compounds,1605
12411,topic,Shoulder and Clavicle Injuries,2713
12412,topic,Enzyme function and inhibition,1312
12413,topic,Health and Medical Education,3600
12414,topic,Coastal and Marine Management,2308
12415,topic,Employer Branding and e-HRM,1407
12416,topic,Polymer Nanocomposite Synthesis and Irradiation,2507
12417,topic,Morphological variations and asymmetry,2608
12418,topic,Respiratory and Cough-Related Research,2740
12419,topic,Phonocardiography and Auscultation Techniques,2740
12420,topic,Silicone and Siloxane Chemistry,2505
12421,topic,Adrenal Hormones and Disorders,2712
12422,topic,Radiomics and Machine Learning in Medical Imaging,2741
12423,topic,Software Reliability and Analysis Research,1712
12424,topic,Earthquake Detection and Analysis,1908
12425,topic,Industrial Gas Emission Control,2210
12426,topic,Lymphatic Disorders and Treatments,2746
12427,topic,Metal Alloys Wear and Properties,2505
12428,topic,Global Trade and Competitiveness,1408
12429,topic,Chemotherapy-induced organ toxicity mitigation,2734
12430,topic,Academic and Historical Perspectives in Psychology,3200
12431,topic,Sugarcane Cultivation and Processing,1110
12432,topic,Arctic and Russian Policy Studies,3312
12433,topic,Skin Diseases and Diabetes,2708
12434,topic,Phosphodiesterase function and regulation,1312
12435,topic,Bladed Disk Vibration Dynamics,2205
12436,topic,Agronomic Practices and Intercropping Systems,1102
12437,topic,"Balkans: History, Politics, Society",3316
12438,topic,Urticaria and Related Conditions,2745
12439,topic,Dental Research and COVID-19,3500
12440,topic,Karl Barth and Christian Theology,1211
12441,topic,Porphyrin Metabolism and Disorders,1312
12442,topic,Thermal Radiation and Cooling Technologies,2205
12443,topic,Delphi Technique in Research,3312
12444,topic,"Art, Politics, and Modernism",1213
12445,topic,Twentieth Century Scientific Developments,1207
12446,topic,Economic Growth and Fiscal Policies,2002
12447,topic,Spider Taxonomy and Behavior Studies,1311
12448,topic,Paranormal Experiences and Beliefs,3207
12449,topic,Spacecraft Design and Technology,2202
12450,topic,Radio Astronomy Observations and Technology,3103
12451,topic,Smart Grid and Power Systems,2208
12452,topic,Electrowetting and Microfluidic Technologies,2208
12453,topic,Infectious Aortic and Vascular Conditions,2746
12454,topic,European Political History Analysis,1202
12455,topic,Mediterranean and Iberian flora and fauna,1110
12456,topic,Geotourism and Geoheritage Conservation,1907
12457,topic,Ecocriticism and Environmental Literature,1208
12458,topic,Organometallic Compounds Synthesis and Characterization,1605
12459,topic,Nerve Injury and Rehabilitation,2746
12460,topic,Pediatric Hepatobiliary Diseases and Treatments,2746
12461,topic,Narrative Theory and Analysis,1208
12462,topic,Elder Abuse and Neglect,3317
12463,topic,Amoebic Infections and Treatments,2725
12464,topic,Neurological Complications and Syndromes,2738
12465,topic,"Cancer, Lipids, and Metabolism",1306
12466,topic,Near-Field Optical Microscopy,2204
12467,topic,Rangeland Management and Livestock Ecology,2308
12468,topic,Radiation Effects and Dosimetry,1106
12469,topic,"Chaos, Complexity, and Education",1703
12470,topic,Caribbean and African Literature and Culture,1212
12471,topic,History of Science and Natural History,1207
12472,topic,Plant responses to water stress,1110
12473,topic,Pacific and Southeast Asian Studies,3305
12474,topic,Education Discipline and Inequality,3304
12475,topic,Plant Parasitism and Resistance,1110
12476,topic,Intraoperative Neuromonitoring and Anesthetic Effects,2746
12477,topic,Toxin Mechanisms and Immunotoxins,2403
12478,topic,Wikis in Education and Collaboration,3315
12479,topic,Web Application Security Vulnerabilities,1710
12480,topic,Health and Wellbeing Research,3600
12481,topic,Digital Accessibility for Disabilities,3307
12482,topic,Tunneling and Rock Mechanics,2205
12483,topic,Global Urban Networks and Dynamics,3322
12484,topic,Retinopathy of Prematurity Studies,2741
12485,topic,"Optimism, Hope, and Well-being",3202
12486,topic,Food Supply Chain Traceability,1106
12487,topic,Structural Engineering and Vibration Analysis,2205
12488,topic,Mental Health via Writing,3207
12489,topic,Microbial Metabolites in Food Biotechnology,2916
12490,topic,Software Engineering and Design Patterns,3303
12491,topic,Superconductivity in MgB2 and Alloys,3104
12492,topic,Zoonotic diseases and public health,2739
12493,topic,"Memory, violence, and history",3207
12494,topic,Alcoholism and Thiamine Deficiency,2728
12495,topic,Electrostatic Discharge in Electronics,2208
12496,topic,Color perception and design,3207
12497,topic,Traditional and Medicinal Uses of Annonaceae,1303
12498,topic,Latin American Cultural Politics,3314
12499,topic,"Diphtheria, Corynebacterium, and Tetanus",1310
12500,topic,Reflective Practices in Education,3304
12501,topic,Digital Economy and Work Transformation,3312
12502,topic,Urbanization and City Planning,3322
12503,topic,Social Acceptance of Renewable Energy,3312
12504,topic,Mathematics and Applications,2608
12505,topic,Peptidase Inhibition and Analysis,2730
12506,topic,Nuclear materials and radiation effects,2505
12507,topic,"Utopian, Dystopian, and Speculative Fiction",1211
12508,topic,Functional Equations Stability Results,2604
12509,topic,Corporate Insolvency and Governance,1402
12510,topic,Magneto-Optical Properties and Applications,2208
12511,topic,Medieval and Classical Philosophy,1211
12512,topic,History of Colonial Brazil,3314
12513,topic,Rocket and propulsion systems research,2202
12514,topic,Fashion and Cultural Textiles,1209
12515,topic,Gender and Technology in Education,3318
12516,topic,Advanced Mathematical Theories and Applications,3109
12517,topic,Seventeenth-Century Political and Philosophical Thought,1211
12518,topic,Diverticular Disease and Complications,2746
12519,topic,Cybercrime and Law Enforcement Studies,1710
12520,topic,Psychology of Moral and Emotional Judgment,2805
12521,topic,Death Anxiety and Social Exclusion,3207
12522,topic,Mathematics Education and Pedagogy,2604
12523,topic,Nasolacrimal Duct Obstruction Treatments,2731
12524,topic,Chemical Synthesis and Characterization,2311
12525,topic,Australian History and Society,3312
12526,topic,Antimicrobial agents and applications,1605
12527,topic,Chemistry and Stereochemistry Studies,1605
12528,topic,"IL-33, ST2, and ILC Pathways",2403
12529,topic,Ga2O3 and related materials,2504
12530,topic,Bioactive Natural Diterpenoids Research,1312
12531,topic,Values and Moral Education,3304
12532,topic,Historical and Cultural Archaeology Studies,3314
12533,topic,Aldose Reductase and Taurine,1307
12534,topic,Protein Degradation and Inhibitors,1312
12535,topic,Machine Learning and Data Classification,1702
12536,topic,Topological and Geometric Data Analysis,1703
12537,topic,Flow Measurement and Analysis,2211
12538,topic,Eosinophilic Esophagitis,2746
12539,topic,Pharmacology and Obesity Treatment,2736
12540,topic,Cyclone Separators and Fluid Dynamics,2206
12541,topic,Graph Labeling and Dimension Problems,1703
12542,topic,Second Language Learning and Teaching,1208
12543,topic,Groundwater and Watershed Analysis,2305
12544,topic,Working Capital and Financial Performance,1402
12545,topic,Global Education and Multiculturalism,3304
12546,topic,Smart Parking Systems Research,2215
12547,topic,Pharmaceutical studies and practices,2735
12548,topic,Hemostasis and retained surgical items,2720
12549,topic,Image and Object Detection Techniques,1707
12550,topic,"Politics and Conflicts in Afghanistan, Pakistan, and Middle East",3320
12551,topic,Forgiveness and Related Behaviors,3207
12552,topic,Fetal and Pediatric Neurological Disorders,2735
12553,topic,Psychedelics and Drug Studies,3203
12554,topic,Vitamin C and Antioxidants Research,2916
12555,topic,Ancient Egypt and Archaeology,1204
12556,topic,Educational Methods and Analysis,3304
12557,topic,Inorganic Chemistry and Materials,1604
12558,topic,Wittgensteinian philosophy and applications,1211
12559,topic,French Literature and Critical Theory,1208
12560,topic,Nuclear Engineering Thermal-Hydraulics,2202
12561,topic,bioluminescence and chemiluminescence research,1312
12562,topic,Synthesis and Characterization of Pyrroles,1605
12563,topic,History and Politics in Latin America,3317
12564,topic,Sensor Technology and Measurement Systems,1705
12565,topic,Physics and Engineering Research Articles,2206
12566,topic,Nitrogen and Sulfur Effects on Brassica,1312
12567,topic,Heat transfer and supercritical fluids,2206
12568,topic,Plant Taxonomy and Phylogenetics,1105
12569,topic,Restless Legs Syndrome Research,2713
12570,topic,Photopolymerization techniques and applications,1605
12571,topic,Soybean genetics and cultivation,1110
12572,topic,"Intelligence, Security, War Strategy",3320
12573,topic,Education and Digital Technologies,3312
12574,topic,Clinical Reasoning and Diagnostic Skills,2714
12575,topic,Medical History and Research,1202
12576,topic,vaccines and immunoinformatics approaches,1312
12577,topic,Geography and Environmental Studies,2312
12578,topic,Diagnosis and treatment of tuberculosis,2746
12579,topic,Muon and positron interactions and applications,2211
12580,topic,Vagus Nerve Stimulation Research,2808
12581,topic,Engineering Structural Analysis Methods,2210
12582,topic,Flavonoids in Medical Research,2736
12583,topic,Food Waste Reduction and Sustainability,1106
12584,topic,Hospitality and Tourism Education,1409
12585,topic,North African History and Literature,1202
12586,topic,"Folklore, Mythology, and Literature Studies",1208
12587,topic,Gestational Trophoblastic Disease Studies,2739
12588,topic,Electronic and Structural Properties of Oxides,2505
12589,topic,Differential Equations and Boundary Problems,2604
12590,topic,STEM Education,3304
12591,topic,Inclusive Education and Diversity,3304
12592,topic,Opinion Dynamics and Social Influence,3109
12593,topic,Communication in Education and Healthcare,3207
12594,topic,Collaboration in agile enterprises,1405
12595,topic,Romani and Gypsy Studies,3600
12596,topic,Cephalopods and Marine Biology,1105
12597,topic,Fire Detection and Safety Systems,2213
12598,topic,Cardiac Structural Anomalies and Repair,2746
12599,topic,Retinal and Optic Conditions,2731
12600,topic,Eosinophilic Disorders and Syndromes,2745
12601,topic,Web Applications and Data Management,1710
12602,topic,Medical Education and Admissions,2739
12603,topic,NMR spectroscopy and applications,3106
12604,topic,Glycogen Storage Diseases and Myoclonus,2745
12605,topic,Berry genetics and cultivation research,1110
12606,topic,Diptera species taxonomy and behavior,1105
12607,topic,Personal Information Management and User Behavior,1802
12608,topic,Spatial Neglect and Hemispheric Dysfunction,2805
12609,topic,Latin American socio-political dynamics,3312
12610,topic,RNA regulation and disease,1312
12611,topic,Neural Networks and Reservoir Computing,1702
12612,topic,Strong Light-Matter Interactions,3107
12613,topic,X-ray Diffraction in Crystallography,2505
12614,topic,Indigenous Studies and Ecology,3600
12615,topic,Climate Change and Geoengineering,2306
12616,topic,Religious Education and Schools,3304
12617,topic,"Energy, Environment, and Transportation Policies",2105
12618,topic,Botany and Plant Ecology Studies,1110
12619,topic,Political Systems and Governance,3320
12620,topic,Signaling Pathways in Disease,1312
12621,topic,Hemispheric Asymmetry in Neuroscience,2805
12622,topic,Neurosurgical Procedures and Complications,2728
12623,topic,"Cultural, Media, and Literary Studies",1211
12624,topic,Maritime and Coastal Archaeology,1204
12625,topic,Sympathectomy and Hyperhidrosis Treatments,2737
12626,topic,"Cancer, Stress, Anesthesia, and Immune Response",2738
12627,topic,Graphene and Nanomaterials Applications,2204
12628,topic,Polymer Foaming and Composites,2507
12629,topic,Island Studies and Pacific Affairs,3317
12630,topic,African Botany and Ecology Studies,1107
12631,topic,Head and Neck Anomalies,2746
12632,topic,Visual Culture and Art Theory,1213
12633,topic,Legal case studies and regulations,3320
12634,topic,Ureteral procedures and complications,2729
12635,topic,African studies and sociopolitical issues,3312
12636,topic,Regional Development and Innovation,3303
12637,topic,Scarabaeidae Beetle Taxonomy and Biogeography,1911
12638,topic,Pomegranate: compositions and health benefits,2916
12639,topic,Global Energy and Sustainability Research,2105
12640,topic,Environmental DNA in Biodiversity Studies,2303
12641,topic,Historical and socio-economic studies of Spain and related regions,2002
12642,topic,Polymer-Based Agricultural Enhancements,2204
12643,topic,Sustainability and Ecological Systems Analysis,2305
12644,topic,Wildlife-Road Interactions and Conservation,2303
12645,topic,European history and politics,3320
12646,topic,Inorganic Fluorides and Related Compounds,1604
12647,topic,Traditional Chinese Medicine Studies,2707
12648,topic,Academic Writing and Publishing,1207
12649,topic,Alkaloids: synthesis and pharmacology,3004
12650,topic,Aesthetic Perception and Analysis,2805
12651,topic,Halal products and consumer behavior,3312
12652,topic,International Maritime Law Issues,2308
12653,topic,Cyclization and Aryne Chemistry,1605
12654,topic,Xenotransplantation and immune response,2746
12655,topic,Female Genital Mutilation/Cutting Issues,2739
12656,topic,"Climate Change, Adaptation, Migration",3312
12657,topic,Phytochemistry Medicinal Plant Applications,1110
12658,topic,Language and Culture,3310
12659,topic,Innovation Diffusion and Forecasting,1803
12660,topic,Plant Disease Management Techniques,1110
12661,topic,Iterative Methods for Nonlinear Equations,2612
12662,topic,Digitalization and Economic Development in Agriculture,1408
12663,topic,Body Image and Dysmorphia Studies,3203
12664,topic,Clinical practice guidelines implementation,2739
12665,topic,Bamboo properties and applications,1110
12666,topic,Historical Psychiatry and Medical Practices,3203
12667,topic,Economic and Technological Developments in Russia,3303
12668,topic,Yeasts and Rust Fungi Studies,1312
12669,topic,Comparative International Legal Studies,3320
12670,topic,"Urbanism, Landscape, and Tourism Studies",3316
12671,topic,Management and Marketing Education,1405
12672,topic,Phagocytosis and Immune Regulation,2403
12673,topic,Microbial Metabolism and Applications,1305
12674,topic,"Rabbits: Nutrition, Reproduction, Health",1103
12675,topic,Financial Reporting and Valuation Research,1408
12676,topic,Machine Learning and ELM,1702
12677,topic,Sports Dynamics and Biomechanics,2204
12678,topic,Themes in Literature Analysis,1208
12679,topic,Focus Groups and Qualitative Methods,3312
12680,topic,Cultural and Mythological Studies,1200
12681,topic,Global Healthcare and Medical Tourism,3600
12682,topic,Smart Materials for Construction,2310
12683,topic,Studies on Chitinases and Chitosanases,1312
12684,topic,Stuttering Research and Treatment,3203
12685,topic,Phytochemical compounds biological activities,1312
12686,topic,Central European national history,3312
12687,topic,Public Administration in Developing Nations,3320
12688,topic,Microbial metabolism and enzyme function,1312
12689,topic,Silymarin and Mushroom Poisoning,2740
12690,topic,Cross-Border Cooperation and Integration,3320
12691,topic,Coccidia and coccidiosis research,1103
12692,topic,Magnetic Field Sensors Techniques,2208
12693,topic,"Migration, Ethnicity, and Economy",3312
12694,topic,"Categorization, perception, and language",3205
12695,topic,Urinary and Genital Oncology Studies,2746
12696,topic,Icing and De-icing Technologies,2202
12697,topic,Water Quality Monitoring Technologies,2312
12698,topic,3D Modeling in Geospatial Applications,2215
12699,topic,Electromagnetic Launch and Propulsion Technology,2202
12700,topic,Doping in Sports,3312
12701,topic,Biological Control of Invasive Species,1109
12702,topic,Brain Tumor Detection and Classification,2808
12703,topic,Oil Palm Production and Sustainability,2303
12704,topic,Stress and Burnout Research,3207
12705,topic,Educational Reforms and Innovations,2307
12706,topic,Subcritical and Supercritical Water Processes,2204
12707,topic,Vehicle License Plate Recognition,2214
12708,topic,Economic and Financial Impacts of Cancer,2002
12709,topic,Optimization and Mathematical Programming,2207
12710,topic,Engineering and Agricultural Innovations,1104
12711,topic,Immigration and Intercultural Education,3316
12712,topic,Myofascial pain diagnosis and treatment,1307
12713,topic,Forest Ecology and Biodiversity Studies,1109
12714,topic,Youth Education and Societal Dynamics,3312
12715,topic,Pregnancy-related medical research,2739
12716,topic,Congenital Anomalies and Fetal Surgery,2746
12717,topic,Space exploration and regulation,3103
12719,topic,Aerospace Engineering and Energy Systems,2202
12720,topic,Multimedia Communication and Technology,3312
12721,topic,Moringa oleifera research and applications,1110
12722,topic,Innovation Policy and R&D,2002
12723,topic,Hannah Arendt's Political Philosophy,3320
12724,topic,Water-Energy-Food Nexus Studies,2312
12725,topic,transportation and logistics systems,3313
12726,topic,Philosophical and Cultural Analysis,1211
12727,topic,Differential Equations and Numerical Methods,2612
12728,topic,Demographic Trends and Gender Preferences,3318
12729,topic,Tree Root and Stability Studies,2210
12730,topic,"Weber, Simmel, Sociological Theory",3312
12731,topic,Hidradenitis Suppurativa and Treatments,2708
12732,topic,Agriculture and Farm Safety,1110
12733,topic,Vector-Borne Animal Diseases,1105
12734,topic,Information Systems and Technology Applications,1404
12735,topic,Blood donation and transfusion practices,1405
12736,topic,Criminal Justice and Penology,3308
12737,topic,Electrical Fault Detection and Protection,2208
12738,topic,Corporate Identity and Reputation,1408
12739,topic,Historical Studies on Spain,1202
12740,topic,Gait Recognition and Analysis,2204
12741,topic,Maternal and Neonatal Healthcare,3600
12742,topic,Sunflower and Safflower Cultivation,1110
12743,topic,Spanish Culture and Identity,1211
12744,topic,Medical Device Sterilization and Disinfection,2404
12745,topic,Dietary Effects on Health,2737
12746,topic,Sustainable Industrial Ecology,2209
12747,topic,Moyamoya disease diagnosis and treatment,2745
12748,topic,Molecular spectroscopy and chirality,1607
12749,topic,"Race, Genetics, and Society",1311
12750,topic,Nigella sativa pharmacological applications,2707
12751,topic,Leadership and Management in Organizations,1408
12752,topic,Global Peace and Security Dynamics,3320
12753,topic,"Psychology, Coaching, and Therapy",3207
12754,topic,Plant Growth and Agriculture Techniques,1111
12755,topic,Legal Education and Practice Innovations,3308
12756,topic,Plant Toxicity and Pharmacological Properties,1312
12757,topic,Diverse Academia and Research Topics,3205
12758,topic,Saffron Plant Research Studies,2730
12759,topic,Vehicle Noise and Vibration Control,2203
12760,topic,Laser Design and Applications,2208
12761,topic,Data Stream Mining Techniques,1702
12762,topic,Crystallography and Radiation Phenomena,3104
12763,topic,ATP Synthase and ATPases Research,1312
12764,topic,Polish Historical and Cultural Studies,3320
12765,topic,"Race, History, and American Society",3312
12766,topic,Interdisciplinary Research and Collaboration,1802
12767,topic,Conflict of Laws and Jurisdiction,3320
12768,topic,Linguistics and language evolution,1203
12769,topic,Stoma care and complications,2746
12770,topic,Amino Acid Enzymes and Metabolism,1303
12771,topic,Plant pathogens and resistance mechanisms,1110
12772,topic,Control and Stability of Dynamical Systems,2207
12773,topic,Water Quality and Resources Studies,2312
12774,topic,Bauxite Residue and Utilization,2210
12775,topic,Legal Issues in South Africa,3308
12776,topic,Electrohydrodynamics and Fluid Dynamics,2208
12777,topic,"Philosophy, History, and Historiography",1202
12778,topic,History of Medicine and Tropical Health,1202
12779,topic,Public Procurement and Policy,1408
12780,topic,Heavy Metal Pollution Remediation,2312
12781,topic,Global Health Care Issues,3600
12782,topic,Assembly Line Balancing Optimization,2209
12783,topic,"Migration, Aging, and Tourism Studies",3317
12784,topic,Modular Robots and Swarm Intelligence,2210
12785,topic,Hong Kong and Taiwan Politics,3312
12786,topic,Innovation and Socioeconomic Development,1403
12787,topic,Human Behavior and Motivation,3202
12788,topic,Space Science and Extraterrestrial Life,3103
12789,topic,Planarian Biology and Electrostimulation,1312
12790,topic,Nursing Diagnosis and Documentation,2910
12791,topic,Full-Duplex Wireless Communications,2208
12792,topic,Soil Management and Crop Yield,1111
12793,topic,Caveolin-1 and cellular processes,1307
12794,topic,Adaptive Dynamic Programming Control,1703
12795,topic,Banana Cultivation and Research,1110
12796,topic,Dermatological and COVID-19 studies,2708
12797,topic,History of Computing Technologies,1706
12798,topic,Religious Tourism and Spaces,3305
12799,topic,Mobile and Web Applications,1710
12800,topic,Musculoskeletal synovial abnormalities and treatments,2745
12801,topic,Bluetooth and Wireless Communication Technologies,1705
12802,topic,Competency Development and Evaluation,3207
12803,topic,Cinema History and Criticism,1213
12804,topic,Thermal Analysis in Power Transmission,2207
12805,topic,Cognitive Science and Mapping,1702
12806,topic,Ocean Acidification Effects and Responses,1910
12807,topic,Consumer Behavior and Market Dynamics,3312
12808,topic,Ferroelectric and Negative Capacitance Devices,2208
12809,topic,Contact Mechanics and Variational Inequalities,1703
12810,topic,Real-time simulation and control systems,2207
12811,topic,"Aging, Health, and Disability",2739
12812,topic,Meromorphic and Entire Functions,2604
12813,topic,Plant and Biological Electrophysiology Studies,1110
12814,topic,Gaussian Processes and Bayesian Inference,1702
12815,topic,Management and Organizational Practices,1408
12816,topic,Global Public Health Policies and Epidemiology,1407
12817,topic,Pharmacological Effects of Natural Compounds,3004
12818,topic,"Pneumothorax, Barotrauma, Emphysema",2740
12819,topic,Environmental Philosophy and Ethics,2309
12820,topic,Chromatin Remodeling and Cancer,1312
12821,topic,Geological Formations and Processes Exploration,1908
12822,topic,Turfgrass Adaptation and Management,2304
12823,topic,Adolescent and Pediatric Healthcare,3616
12824,topic,Infections and bacterial resistance,1310
12825,topic,"Defense, Military, and Policy Studies",2002
12826,topic,Education Methods and Technologies,3304
12827,topic,Biochemical and Molecular Research,1312
12828,topic,Plant Genetic and Mutation Studies,1110
12829,topic,Advanced Breast Cancer Therapies,2740
12830,topic,Pectus Deformity Diagnosis and Treatment,2746
12831,topic,School Health and Nursing Education,3616
12832,topic,Biocrusts and Microbial Ecology,1105
12833,topic,Bartonella species infections research,2405
12834,topic,Flowering Plant Growth and Cultivation,1110
12835,topic,FOXO transcription factor regulation,1312
12836,topic,History and Developments in Astronomy,3103
12837,topic,American Environmental and Regional History,2308
12838,topic,Photovoltaic Systems and Sustainability,2305
12839,topic,Emile Durkheim and Sociology,3312
12840,topic,Renal function and acid-base balance,2727
12841,topic,Echinoderm biology and ecology,1104
12842,topic,"Youth, Drugs, and Violence",3317
12843,topic,Human Resource and Talent Management,1407
12844,topic,Psychology and Mental Health,3203
12845,topic,Methemoglobinemia and Tumor Lysis Syndrome,2740
12846,topic,Ginkgo biloba and Cashew Applications,2707
12847,topic,Healthcare Systems and Challenges,3600
12848,topic,Psychological Testing and Assessment,3202
12849,topic,Parvovirus B19 Infection Studies,2725
12850,topic,Field-Flow Fractionation Techniques,2206
12851,topic,Firm Innovation and Growth,2002
12852,topic,Chemical Thermodynamics and Molecular Structure,1605
12853,topic,Historical Geography and Geographical Thought,3305
12854,topic,Neurology and Historical Studies,2808
12855,topic,Peanut Plant Research Studies,1110
12856,topic,Transgenic Plants and Applications,1305
12857,topic,Medieval Philosophy and Theology,1211
12858,topic,Plant Disease Resistance and Genetics,1110
12859,topic,Cell Image Analysis Techniques,1304
12860,topic,Family and Patient Care in Intensive Care Units,3614
12861,topic,"Migration, Education, Indigenous Social Dynamics",3316
12862,topic,Catholicism and Religious Studies,1202
12863,topic,Web and Library Services,1710
12864,topic,Psychoanalysis and Social Critique,3316
12865,topic,Tailings Management and Properties,2205
12866,topic,Urologic and reproductive health conditions,2745
12867,topic,Advanced Biosensing Techniques and Applications,1312
12868,topic,Photography and Visual Culture,1202
12869,topic,Occupational Health and Burnout,3609
12870,topic,Seedling growth and survival studies,2309
12871,topic,Healthcare Quality and Management,3605
12872,topic,Philippine History and Culture,3314
12873,topic,"Nutrition, Health and Food Behavior",2916
12874,topic,Digital Imaging for Blood Diseases,1707
12875,topic,Thermal Expansion and Ionic Conductivity,2505
12876,topic,Potassium and Related Disorders,2740
